participant,session_time,mem_nom,cond_1st,tree_behaviour,resource_distribution,trial,trial_number,bg_name,bg_type,loop,sample,t_absolute,secs_elapsed,sample_interval,flag,fruits,row,col,x,y
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1382,1382,661.4069508843584,57.63861125414792,0.03301168626887829,0,4,,,595.5999755859375,-479.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1383,1383,661.4399262086544,57.67158657844391,0.032975324295989594,0,4,,,597.0999755859375,-472.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1384,1384,661.473926999234,57.70558736902353,0.03400079057962557,0,4,,,597.199951171875,-466.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1385,1385,661.5069463097875,57.73860667957706,0.03301931055352725,0,4,,,599.9000244140625,-468.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1386,1386,661.5399327772689,57.77159314705841,0.0329864674813507,0,4,,,422.5,-373.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1387,1387,661.5740042391022,57.80566460889179,0.034071461833377725,3,4,8.0,12.0,372.699951171875,-337.79998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1388,1388,661.7069409727883,57.93860134257784,0.1329367336860514,3,4,8.0,12.0,368.5999755859375,-334.79998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1389,1389,661.8409389482475,58.07259931803708,0.13399797545923775,3,4,8.0,12.0,364.5999755859375,-332.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1390,1390,661.9739648274154,58.205625197204995,0.13302587916791708,0,4,,,259.800048828125,-945.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1391,1391,662.0070354552695,58.23869582505904,0.03307062785404469,0,4,,,257.9000244140625,-960.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1392,1392,662.0409902068996,58.2726505766891,0.033954751630062674,0,4,,,257.5,-950.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1393,1393,662.0739740352054,58.305634404994976,0.03298382830587343,0,4,,,258.0999755859375,-954.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1394,1394,662.1069866011994,58.338646970988975,0.03301256599399949,0,4,,,92.5999755859375,-906.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1395,1395,662.1409982417226,58.37265861151218,0.03401164052320382,0,4,,,-30.5,-884.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1396,1396,662.1739920402468,58.405652410036396,0.0329937985242168,0,4,,,-37.4000244140625,-880.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1397,1397,662.2069471308644,58.438607500653916,0.03295509061752,0,4,,,-36.0999755859375,-878.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1398,1398,662.2409385377091,58.47259890749865,0.03399140684473423,0,4,,,-36.0,-882.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1399,1399,662.2739654725473,58.505625842336826,0.0330269348381762,0,4,,,-97.79998779296875,-903.699951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1400,1400,662.306976279091,58.53863664888058,0.0330108065437571,0,4,,,-149.79998779296875,-910.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1401,1401,662.3409547833002,58.572615153089714,0.03397850420913073,0,4,,,-154.5999755859375,-913.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1402,1402,662.373954153417,58.605614523206555,0.03299937011684051,0,4,,,-158.4000244140625,-909.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1403,1403,662.4069520573252,58.63861242711471,0.0329979039081536,0,4,,,-157.20001220703125,-913.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1404,1404,662.4409953679539,58.67265573774341,0.034043310628703694,0,4,,,-156.70001220703125,-913.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1405,1405,662.4739750908756,58.70563546066512,0.032979722921709254,0,4,,,-159.9000244140625,-907.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1406,1406,662.5069554002807,58.73861577007028,0.03298030940516128,0,4,,,-158.29998779296875,-908.699951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1407,1407,662.5409567773439,58.772617147133474,0.034001377063191285,0,4,,,-157.79998779296875,-911.699951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1408,1408,662.574026232231,58.8056866020205,0.03306945488702695,0,4,,,-157.0999755859375,-911.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1409,1409,662.6069610891701,58.838621458959665,0.03293485693916409,0,4,,,-156.9000244140625,-909.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1410,1410,662.6409780080442,58.87263837783371,0.03401691887404468,0,4,,,-155.5999755859375,-910.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1411,1411,662.6739571444825,58.90561751427208,0.032979136438370915,0,4,,,-149.29998779296875,-912.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1412,1412,662.7069685375097,58.93862890729929,0.033011393027209124,0,4,,,-146.0,-915.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1413,1413,662.7409622902882,58.97262266007772,0.03399375277842864,0,4,,,-145.70001220703125,-920.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1414,1414,662.7739508104614,59.00561118025098,0.03298852017326226,0,4,,,-146.20001220703125,-902.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1415,1415,662.8069774520579,59.03863782184749,0.033026641596507034,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1416,1416,662.8409946641736,59.0726550339632,0.034017212115713846,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1417,1417,662.8739702817114,59.105630651500974,0.03297561753777245,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1418,1418,662.9069696518283,59.138630021617814,0.03299937011684051,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1419,1419,662.9409575397723,59.172617909561836,0.03398788794402208,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1420,1420,662.973969519283,59.2056298890725,0.03301197951066115,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1421,1421,663.0069615583568,59.23862192814636,0.032992039073860724,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1422,1422,663.0409729056383,59.27263327542789,0.034011347281534654,0,4,,,31.20001220703125,-1170.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1423,1423,663.0739746216889,59.30563499147843,0.033001716050534924,0,4,,,-76.0,-1120.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1424,1424,663.1069895336166,59.33864990340612,0.0330149119276939,0,4,,,-108.29998779296875,-1031.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1425,1425,663.1410472130893,59.37270758287889,0.03405767947276672,0,4,,,-97.5999755859375,-1008.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1426,1426,663.173987641621,59.40564801141056,0.032940428531674115,0,4,,,-117.20001220703125,-959.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1427,1427,663.2069790942115,59.438639464001085,0.032991452590522385,0,4,,,-131.0,-927.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1428,1428,663.2409666889139,59.47262705870344,0.03398759470235291,0,4,,,-123.0999755859375,-936.699951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1429,1429,663.2739774954576,59.505637865247195,0.0330108065437571,0,4,,,-68.70001220703125,-1091.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1430,1430,663.3069780385413,59.538638408330826,0.03300054308363087,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1431,1431,663.3409770696707,59.57263743946021,0.033999031129383184,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1432,1432,663.3739858235224,59.60564619331194,0.033008753851731854,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1433,1433,663.4069925246821,59.63865289447165,0.03300670115970661,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1434,1434,663.440986863944,59.67264723373353,0.03399433926188067,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1435,1435,663.4740003096632,59.70566067945276,0.03301344571923437,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1436,1436,663.5069844312108,59.738644801000305,0.0329841215475426,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1437,1437,663.540990793383,59.772651163172554,0.03400636217224928,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1438,1438,663.5739948553672,59.805655225156784,0.03300406198422934,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1439,1439,663.6070009700436,59.83866133983315,0.03300611467636827,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1440,1440,663.6409920836466,59.8726524534361,0.03399111360295137,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1441,1441,663.6740108077166,59.90567117750618,0.03301872407007522,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1442,1442,663.7070034332739,59.93866380306349,0.03299262555731275,0,4,,,154.5,-1372.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1443,1443,663.7409860428672,59.972646412656786,0.03398260959329491,0,4,,,91.5999755859375,-1234.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1444,1444,663.7739997818281,60.00566015161769,0.03301373896090354,0,4,,,51.29998779296875,-1145.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1445,1445,663.8070457773779,60.03870614716743,0.03304599554974175,0,4,,,-19.5,-1158.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1446,1446,663.8409981830742,60.0726585528638,0.03395240569636826,0,4,,,-41.5999755859375,-1126.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1447,1447,663.8740497502167,60.10571012000628,0.033051567142479144,0,4,,,-58.20001220703125,-1084.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1448,1448,663.9070570378598,60.138717407649324,0.03300728764304495,0,4,,,-66.0999755859375,-1052.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1449,1449,663.9410279177844,60.17268828757392,0.033970879924595465,0,4,,,-51.0999755859375,-1105.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1450,1450,663.9740079339479,60.20566830373741,0.03298001616349211,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1451,1451,664.007007890548,60.23866826033759,0.03299995660017885,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1452,1452,664.0410060419523,60.27266641174185,0.03399815140426199,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1453,1453,664.0740241795389,60.305684549328475,0.0330181375866232,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1454,1454,664.1070033159773,60.338663685766846,0.032979136438370915,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1455,1455,664.1410181821594,60.37267855194898,0.03401486618213312,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1456,1456,664.1740061158492,60.40566648563879,0.032987933689810234,0,4,,,108.0,-1328.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1457,1457,664.2070107643169,60.43867113410647,0.03300464846768136,0,4,,,46.20001220703125,-1181.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1458,1458,664.2410235778069,60.472683947596465,0.03401281348999419,0,4,,,-27.20001220703125,-1161.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1459,1459,664.2740100452883,60.505670415077816,0.0329864674813507,0,4,,,-55.29998779296875,-1117.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1460,1460,664.307013520789,60.53867389057859,0.03300347550077731,0,4,,,-76.5999755859375,-1085.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1461,1461,664.3410615232851,60.572721893074686,0.03404800249609252,0,4,,,79.5999755859375,-1154.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1462,1462,664.3740327421971,60.605693111986625,0.032971218911939104,0,4,,,347.4000244140625,-1304.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1463,1463,664.4070341650059,60.63869453479549,0.033001422808865755,0,4,,,349.300048828125,-1308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1464,1464,664.4410581216812,60.67271849147073,0.03402395667524161,0,4,,,338.5999755859375,-1271.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1465,1465,664.474055439106,60.70571580889555,0.032997317424815265,0,4,,,331.300048828125,-1246.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1466,1466,664.507109352182,60.73876972197161,0.03305391307605987,0,4,,,324.199951171875,-1207.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1467,1467,664.5410330201903,60.77269338997985,0.0339236680082422,0,4,,,311.800048828125,-1188.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1468,1468,664.5740294578899,60.80568982767943,0.03299643769958038,0,4,,,310.4000244140625,-1189.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1469,1469,664.607034692841,60.83869506263056,0.03300523495113339,0,4,,,311.0,-1228.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1470,1470,664.6410337239704,60.87269409375995,0.033999031129383184,0,4,,,311.0999755859375,-1248.800048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1471,1471,664.6740421845803,60.905702554369896,0.033008460609949,0,4,,,309.0999755859375,-1238.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1472,1472,664.7070166291512,60.938676998940764,0.0329744445708684,0,4,,,310.699951171875,-1237.199951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1473,1473,664.7410232845652,60.972683654354796,0.03400665541403214,0,4,,,250.800048828125,-1193.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1474,1474,664.7740276397913,61.00568800958081,0.033004355226012194,0,4,,,-53.0999755859375,-1059.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1475,1475,664.8070284761166,61.03868884590611,0.03300083632530004,0,4,,,-75.79998779296875,-1011.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1476,1476,664.8410506733416,61.07271104313111,0.03402219722499922,0,4,,,-85.5,-980.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1477,1477,664.8740397799983,61.10570014978782,0.032989106656714284,0,4,,,-78.5999755859375,-993.699951171875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1478,1478,664.90703827039,61.13869864017954,0.032998490391719315,0,4,,,132.0999755859375,-1425.300048828125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1479,1479,664.9411519590305,61.1728123288201,0.0341136886405593,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1480,1480,664.9740592512483,61.205719621037815,0.03290729221771471,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1481,1481,665.0071917531045,61.23885212289406,0.033132501856243834,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1482,1482,665.0410599984282,61.27272036821773,0.03386824532367427,0,4,,,-10.9000244140625,-834.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1483,1483,665.0740637671707,61.30572413696029,0.03300376874256017,0,4,,,-90.5,-430.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1484,1484,665.1070898222838,61.33875019207335,0.03302605511305501,0,4,,,-96.29998779296875,-225.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1485,1485,665.1411041019824,61.372764471771916,0.03401427969856741,3,4,6.0,7.0,-99.5999755859375,-122.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1486,1486,665.2740642950058,61.505724664795366,0.1329601930234503,0,4,,,-96.0999755859375,-8.70001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1487,1487,665.3070797934171,61.538740163206626,0.033015498411259614,0,4,,,-95.70001220703125,-3.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1488,1488,665.341056538176,61.572716907965514,0.033976744758888344,0,4,,,-95.5,-3.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1489,1489,665.3740931499908,61.605753519780365,0.0330366118148504,0,4,,,-94.29998779296875,-4.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1490,1490,665.4070570378598,61.638717407649324,0.03296388786895932,0,4,,,-96.0,-5.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1491,1491,665.4410622270652,61.67272259685478,0.03400518920545892,0,4,,,-97.0,-9.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1492,1492,665.4740727403673,61.70573311015687,0.03301051330208793,0,4,,,-96.9000244140625,-9.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1493,1493,665.5070750429012,61.738735412690744,0.03300230253387326,0,4,,,-97.79998779296875,-15.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1494,1494,665.541076713206,61.772737082995604,0.034001670304860454,0,4,,,-96.0,-18.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1495,1495,665.5740526239855,61.805712993775046,0.03297591077944162,0,4,,,-96.5,-21.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1496,1496,665.6070775061316,61.8387378759212,0.03302488214615096,0,4,,,-93.0,-25.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1497,1497,665.6410668602844,61.872727230073906,0.033989354152708984,0,4,,,-94.4000244140625,-27.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1498,1498,665.6740679898514,61.90572835964099,0.0330011295670829,0,4,,,-97.29998779296875,-32.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1499,1499,665.7070831950209,61.938743564810466,0.03301520516947676,0,4,,,-91.0999755859375,-33.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1500,1500,665.7410831058755,61.972743475665084,0.033999910854618065,0,4,,,-95.79998779296875,-37.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1501,1501,665.7740830624757,62.00574343226526,0.03299995660017885,0,4,,,-94.20001220703125,-36.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1502,1502,665.8070903501189,62.03875071990842,0.033007287643158634,0,4,,,-94.20001220703125,-39.70001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1503,1503,665.841074132679,62.072734502468506,0.033983782560085274,0,4,,,-91.0999755859375,-39.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1504,1504,665.8740749690044,62.10573533879392,0.03300083632541373,0,4,,,-93.4000244140625,-40.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1505,1505,665.9070687675285,62.13872913731802,0.03299379852410311,0,4,,,-95.29998779296875,-42.70001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1506,1506,665.941082167502,62.17274253729158,0.0340133999735599,0,4,,,-96.79998779296875,-39.79998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1507,1507,665.9740961997046,62.205756569494156,0.03301403220257271,0,4,,,-97.20001220703125,-44.20001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1508,1508,666.0071034873478,62.238763857137315,0.033007287643158634,0,4,,,-96.70001220703125,-41.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1509,1509,666.0411253913311,62.272785761120645,0.03402190398333005,0,4,,,-97.0999755859375,-37.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1510,1510,666.0741447018846,62.30580507167417,0.03301931055352725,0,4,,,-94.9000244140625,-40.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1511,1511,666.1071044843696,62.338764854159194,0.032959782485022515,0,4,,,-99.70001220703125,-43.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1512,1512,666.1411237491774,62.37278411896693,0.03401926480773909,0,4,,,-74.20001220703125,-311.70001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1513,1513,666.1740688695766,62.40572923936611,0.03294512039917663,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1514,1514,666.2071013760074,62.43876174579691,0.03303250643079991,0,4,,,-33728.0,-33308.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1515,1515,666.2411048057626,62.47276517555213,0.03400342975521653,0,4,,,92.800048828125,-984.5
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1516,1516,666.2741068150548,62.50576718484433,0.03300200929220409,0,4,,,-48.5999755859375,-440.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1517,1517,666.3070994406121,62.53875981040164,0.03299262555731275,0,4,,,-60.5999755859375,-220.70001220703125
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1518,1518,666.3410914339403,62.57275180372983,0.033991993328186254,0,4,,,-67.9000244140625,-120.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1519,1519,666.374150918609,62.60581128839851,0.03305948466868358,0,4,,,-65.9000244140625,-64.29998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1520,1520,666.4071200848289,62.63878045461843,0.03296916621991386,0,4,,,-66.4000244140625,-34.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1521,1521,666.4411372969447,62.672797666734255,0.03401721211582753,0,4,,,-68.5999755859375,-19.5999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1522,1522,666.4741357873364,62.705796157125974,0.032998490391719315,0,4,,,-69.4000244140625,-16.29998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1523,1523,666.5071436614629,62.73880403125247,0.03300787412649697,0,4,,,-73.20001220703125,-15.29998779296875
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1524,1524,666.5411277372648,62.77278810705434,0.03398407580186813,0,4,,,-69.70001220703125,-13.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1525,1525,666.5741426491926,62.80580301898215,0.03301491192780759,0,4,,,-68.0,-12.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1526,1526,666.6071291166738,62.838789486463384,0.032986467481237014,0,4,,,-68.29998779296875,-14.9000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1527,1527,666.6411290275283,62.87278939731789,0.03399991085450438,0,4,,,-66.5,-17.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1528,1528,666.6741289841285,62.90578935391807,0.03299995660017885,0,4,,,-66.20001220703125,-17.4000244140625
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1529,1529,666.7071060678749,62.93876643766441,0.03297708374634567,0,4,,,-68.0999755859375,-21.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1530,1530,666.741133250209,62.97279361999858,0.0340271823341709,0,4,,,-68.0,-25.0999755859375
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1531,1531,666.7741367257099,63.005797095499474,0.033003475500891,0,4,,,-70.29998779296875,-25.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1532,1532,666.8071516376376,63.03881200742717,0.0330149119276939,0,4,,,-70.0999755859375,-26.0
P039,20191024143245,nom,patchy_1st,fade,practice,tr00,0,practice_02,practice,1533,1533,666.8411362999229,63.07279666971249,0.033984662285320155,0,4,,,-71.29998779296875,-31.5
